unique_id,ds,cutoff,TFT,NBEATS,TiDE,NLinear,KAN,MLP,DLinear,NHITS,DeepNPTS,PatchTST,y,SeasonalNaive
106,2019-07-01,2019-06-18,-0.4218886,-0.36539066,-0.39473635,-0.4488869,-0.29174873,-0.3811502,-0.47627518,-0.29288915,-0.4028231,-0.33191296,-0.34261836518474714,-0.27745740138211766
106,2019-07-02,2019-06-18,-0.4272412,-0.29574716,-0.43381664,-0.44709206,-0.31663674,-0.3724032,-0.47174805,-0.33746782,-0.39698553,-0.34923807,-0.2072057372824078,0.9914360098101578
107,2019-06-19,2019-06-18,-0.012172565,-0.12963352,-0.1521137,-0.14361654,-0.15869117,0.030363262,-0.21474859,-0.18136743,-0.21305874,-0.14011069,-0.18056355549153782,-0.23485010691537048
107,2019-06-20,2019-06-18,0.78341997,0.9438071,0.86959666,0.74952626,0.77754086,0.89315015,0.7428011,0.7216007,0.821865,0.9225892,0.9619789802891267,-0.2847179855488912
107,2019-06-21,2019-06-18,0.9184735,0.7676791,0.75638235,0.6296825,0.56903154,0.6535839,0.5541806,0.6492456,0.6243649,0.6971072,0.8919114546141799,0.5781856865020305
107,2019-06-22,2019-06-18,0.0049167275,-0.029603288,0.01812987,0.01991573,0.024914093,0.099676594,0.01433979,-0.03734628,0.054301627,0.10348773,-0.14268921728886386,0.5699795798914512
107,2019-06-23,2019-06-18,-0.18213388,-0.13534266,-0.10590214,-0.16558953,-0.18607444,-0.08322343,-0.1746344,-0.19709587,-0.15726703,-0.0014247745,-0.18435098931180524,-0.3074425884704956
107,2019-06-24,2019-06-18,-0.13226315,-0.13327208,-0.05430899,-0.15260439,-0.15652531,-0.16206071,-0.14154834,-0.13010892,-0.15585947,-0.033761203,0.15967424936248328,-0.18624470622193892
107,2019-06-25,2019-06-18,-0.09194341,-0.14328584,-0.09739178,-0.1904989,-0.19649607,-0.03135842,-0.23715368,-0.1526356,-0.15409169,-0.15792225,1.0232091603834494,1.5584998069812415
107,2019-06-26,2019-06-18,-0.035055116,-0.106702656,-0.13741708,-0.13222466,-0.16076037,0.061610907,-0.17860726,-0.07924519,-0.19135445,-0.14173456,-0.22475028339465744,-0.04421593796191153
107,2019-06-27,2019-06-18,0.64795196,0.9607594,0.8568965,0.74731266,0.77357733,0.97728014,0.6772256,0.81469595,0.7499316,0.9298953,0.9259983589965864,-0.0757778864641399
107,2019-06-28,2019-06-18,0.9062048,0.7427404,0.7323313,0.6371956,0.5595556,0.6616161,0.6033405,0.6810229,0.6658948,0.6756329,0.8616119840520406,1.2858045719219888
107,2019-06-29,2019-06-18,0.078074664,-0.029911563,0.075494975,0.03494507,0.02332884,0.050539732,0.014337137,0.007353902,0.106748015,0.07143359,-0.12943319891792796,1.1412508477817835
107,2019-06-30,2019-06-18,-0.14567825,-0.14019638,-0.15542832,-0.17547058,-0.14817953,-0.1798484,-0.20360896,-0.11916416,-0.15762231,-0.039465293,-0.1685700150606911,-0.07514664749409523
107,2019-07-01,2019-06-18,-0.086479455,-0.14813682,-0.09043146,-0.1482295,-0.13255131,-0.13194713,-0.16041422,-0.050694384,-0.18321076,-0.051655278,0.035951411233748266,-0.14521417316904214
107,2019-07-02,2019-06-18,-0.078246444,-0.10389984,-0.14645535,-0.19607814,-0.15818542,-0.2036472,-0.25546947,-0.10800304,-0.18373644,-0.17897062,1.8539196449620987,0.7965943701374504
108,2019-06-19,2019-06-18,-0.10973228,-0.1056632,-0.16763683,-0.16703026,-0.1402131,-0.11421756,-0.12064843,-0.13467881,-0.1010862,-0.16330911,-0.04116190541135324,0.002264392987634497
108,2019-06-20,2019-06-18,-0.45916855,-0.43084335,-0.45182085,-0.4243117,-0.4939002,-0.4150865,-0.41712502,-0.49947217,-0.39817083,-0.4772546,-0.36100003965151667,-0.05150150026825507
108,2019-06-21,2019-06-18,-0.6335223,-0.671226,-0.6713767,-0.5969971,-0.61838835,-0.59890544,-0.56824166,-0.6656355,-0.65789455,-0.7085638,-0.5553844229612712,-0.4257948340881015
108,2019-06-22,2019-06-18,-0.11981815,-0.14990704,-0.101575315,-0.17868024,-0.13097551,-0.19249733,-0.16835599,-0.15966356,-0.08763733,-0.20833056,0.007778843577982121,-0.6105289288647476
108,2019-06-23,2019-06-18,-0.06582574,-0.06793863,-0.0039494336,-0.067147315,-0.058946498,-0.08765236,-0.048205294,-0.09294072,-0.033525467,-0.09560316,0.029836645939372696,0.00019647401625415747
108,2019-06-24,2019-06-18,-0.063874684,-0.067692384,-0.005075887,-0.07581771,-0.053915612,-0.037773103,-0.06936069,-0.06827754,-0.05411704,-0.10608195,-0.25553617211111795,-0.19487721561729385
108,2019-06-25,2019-06-18,-0.061648697,-0.08284027,-0.05599235,-0.11098131,-0.069919445,-0.030757144,-0.08085402,-0.10710501,-0.115559846,-0.1230451,-0.6188006047502691,-0.9386387389904326
108,2019-06-26,2019-06-18,-0.08282669,-0.08666109,-0.054240204,-0.13985692,-0.08569445,-0.08754424,-0.10893445,-0.087252475,-0.07114934,-0.14628941,0.06085543051007821,-0.10871392514311189
108,2019-06-27,2019-06-18,-0.46294928,-0.41029027,-0.37065136,-0.41304046,-0.47309116,-0.40271747,-0.37141222,-0.45874044,-0.3725064,-0.46745774,-0.309991371690801,0.03604040285351385
108,2019-06-28,2019-06-18,-0.63324773,-0.6421484,-0.6102613,-0.5856614,-0.5861188,-0.6040515,-0.5757418,-0.6471882,-0.6318423,-0.67549896,-0.5340159269236741,-0.40649425702188474
108,2019-06-29,2019-06-18,-0.12608743,-0.12504593,-0.068063796,-0.17123786,-0.09650123,-0.1986525,-0.14034975,-0.14472508,-0.104930334,-0.17807584,0.1697658296694442,-0.5574523419326515
108,2019-06-30,2019-06-18,-0.065216646,-0.045714602,0.033805057,-0.053765364,-0.019740358,-0.07347152,-0.009734273,-0.071629524,-0.04481923,-0.07108556,-0.045987049677907434,-0.04047259908755977
108,2019-07-01,2019-06-18,-0.069499776,-0.046453454,0.03720878,-0.071723886,-0.038906038,-0.04051499,-0.055631578,-0.04842015,-0.052791364,-0.07369123,-0.278283280796302,-0.17144080060831635
108,2019-07-02,2019-06-18,-0.07210916,-0.05239594,-0.05530656,-0.109107554,-0.06361124,-0.07485932,-0.08012396,-0.07206235,-0.11637189,-0.12081858,-1.276398837649226,-0.651887308292355
109,2019-06-19,2019-06-18,0.25016466,0.26665524,0.14926429,0.17497927,0.18452457,0.1779558,0.25237685,0.13691859,0.18544786,0.20515004,0.19054532826085957,-0.02747540884273475
109,2019-06-20,2019-06-18,-0.4672654,-0.44540942,-0.43851206,-0.3855981,-0.30652058,-0.37738,-0.363075,-0.5384125,-0.50512576,-0.49143058,-0.5069407238651809,-0.03844406067496243
109,2019-06-21,2019-06-18,-0.4958953,-0.44574642,-0.45956925,-0.36929426,-0.5187774,-0.40053082,-0.30883455,-0.51454663,-0.46119246,-0.44217923,-0.4633666275453721,-0.2587186303468227
109,2019-06-22,2019-06-18,0.14897548,0.13929933,0.12445459,0.045894958,0.029523404,0.10266902,0.054964576,0.033501282,0.064843595,0.08279693,0.06132559434694427,-0.46156356149075944
109,2019-06-23,2019-06-18,0.23456201,0.17510355,0.17612189,0.06679957,0.12260126,0.14273833,0.088584445,0.07772798,0.076609425,0.161825,0.056367162696759156,-0.05812753177115182
109,2019-06-24,2019-06-18,0.2410403,0.34893417,0.3692574,0.3155034,0.37304443,0.31715783,0.32692677,0.27490127,0.36594296,0.2876405,0.3749088323450154,-0.17066890467989895
109,2019-06-25,2019-06-18,0.24863464,0.33844095,0.33897036,0.2926221,0.34753308,0.31035355,0.35065964,0.29291195,0.32503143,0.33331507,-1.8248317542825652,-0.3478201445456037
109,2019-06-26,2019-06-18,0.23598525,0.25478804,0.20824358,0.13187413,0.22507466,0.18122563,0.22737753,0.14487767,0.19414832,0.22116968,0.10535045718040614,0.04344518930536759
109,2019-06-27,2019-06-18,-0.4324425,-0.41680822,-0.4016798,-0.41622195,-0.2993733,-0.32501042,-0.33503774,-0.5030596,-0.5039139,-0.5014695,-0.5069407238651809,0.061325594346944214
109,2019-06-28,2019-06-18,-0.49749556,-0.44011384,-0.43525657,-0.39516488,-0.51997465,-0.36506313,-0.3504679,-0.5189674,-0.45959768,-0.43141043,-0.4633666275453721,-0.19380825238076285
109,2019-06-29,2019-06-18,0.08762327,0.15197557,0.15044208,0.024666643,0.03093847,0.07913542,0.07594421,0.03680459,0.06870996,0.11054754,0.06132559434694427,-0.38493325416971663
109,2019-06-30,2019-06-18,0.22247985,0.18740149,0.24537383,0.08204782,0.13590874,0.14874448,0.13065533,0.1257808,0.072877206,0.20030144,0.056367162696759156,0.07349629021558048
109,2019-07-01,2019-06-18,0.22997825,0.33865657,0.44247475,0.30969027,0.35491946,0.3056593,0.34308022,0.2947752,0.35415712,0.3112327,0.3749088323450154,-0.16120280789318195
109,2019-07-02,2019-06-18,0.2398046,0.36160108,0.35806152,0.2872467,0.31224748,0.27359098,0.34509003,0.3198793,0.31591177,0.34387925,-0.9862557833830758,-0.3990572715975167
11,2019-06-19,2019-06-18,0.5437582,0.5921087,0.4735979,0.50058615,0.52146935,0.44440824,0.617023,0.5248395,0.6218008,0.5270511,0.36212126496997965,0.6758054061199825
11,2019-06-20,2019-06-18,-0.6928742,-0.5951334,-0.5938191,-0.5143459,-0.5644679,-0.43060774,-0.48298422,-0.65986705,-0.67960054,-0.6398531,-0.8051673825828184,0.5801768774780302
11,2019-06-21,2019-06-18,-0.927505,-0.9489695,-1.0034165,-0.7697923,-0.93819624,-0.5751591,-0.6915511,-1.0334886,-0.8820661,-0.8649219,-0.9583422824429367,-0.7242075368003986
11,2019-06-22,2019-06-18,0.547379,0.31271878,0.37975597,0.12950128,0.53841203,0.067262135,0.12030048,0.3180095,0.39526325,0.10508662,0.28482858990244303,-0.9038989018296718
11,2019-06-23,2019-06-18,0.66026944,0.54924655,0.720945,0.57616496,0.69308555,0.3871553,0.6041451,0.49419004,0.66321176,0.4196561,0.10118796410329571,0.2004836634601311
11,2019-06-24,2019-06-18,0.64106816,0.56248045,0.6652707,0.53332376,0.7161823,0.5011548,0.53698456,0.5753148,0.6804571,0.45238355,-0.7371836793299851,-0.7538269925744547
11,2019-06-25,2019-06-18,0.6055195,0.5857278,0.6931827,0.5413715,0.72756135,0.5757296,0.66594756,0.5483194,0.5813598,0.56371605,-0.9278765565039078,-0.9780885862923073
11,2019-06-26,2019-06-18,0.5966133,0.5748611,0.6632253,0.45335424,0.6295254,0.39066303,0.61955017,0.5564008,0.5887014,0.5139427,-0.34253969239756255,0.11247156630293607
11,2019-06-27,2019-06-18,-0.57019705,-0.63463044,-0.48128545,-0.5828185,-0.588316,-0.43442023,-0.4408467,-0.64457035,-0.66095096,-0.7178879,-0.8249136864321892,0.07156850832923967
11,2019-06-28,2019-06-18,-0.9274094,-0.9807385,-0.9383239,-0.85193455,-0.9912823,-0.57920784,-0.7740207,-1.1036706,-0.89301866,-0.89532614,-0.9597527327178917,-0.8409928195666767
11,2019-06-29,2019-06-18,0.5259465,0.22182778,0.43946373,0.059312686,0.48084947,-0.008450329,0.1676233,0.2665905,0.07497412,0.097090274,-0.03675407278730803,-0.9811915768972085
11,2019-06-30,2019-06-18,0.6530081,0.5058632,0.87724626,0.53715086,0.6787797,0.39119452,0.6308478,0.48237422,0.6055075,0.42392558,-0.027163010917613705,0.1886358811505087
11,2019-07-01,2019-06-18,0.62414926,0.5215781,0.77420735,0.50074434,0.639289,0.4653607,0.53924114,0.5772219,0.66944885,0.50245714,-0.7129239346007582,-0.6074222540341206
11,2019-07-02,2019-06-18,0.5996773,0.6083232,0.6653756,0.5081605,0.68996525,0.53419596,0.6128422,0.6086092,0.55932784,0.5648806,-0.9292870067788628,-0.9233631156240515
110,2019-06-19,2019-06-18,0.019073293,-0.00078324974,-0.014514223,-0.014891192,-0.035656497,0.005885914,0.023542985,-0.030223653,-0.047555286,-0.0051445514,-0.03655517281472371,-0.23283916760967197
110,2019-06-20,2019-06-18,-0.1527666,-0.1847545,-0.21967678,-0.18910883,-0.29237044,-0.1250605,-0.17779519,-0.26973033,-0.20587374,-0.21153268,-0.19813702488349327,-0.26175761988148755
110,2019-06-21,2019-06-18,-0.4696567,-0.4136327,-0.4586728,-0.3614049,-0.421467,-0.26837716,-0.32851893,-0.4534736,-0.38374287,-0.40430337,-0.33043894402704954,-0.4486431176880958
110,2019-06-22,2019-06-18,-0.045127988,-0.083073616,-0.052130103,-0.101316586,-0.06659101,-0.13244382,-0.109733716,-0.11376467,-0.08010073,-0.11704852,-0.011251527076885101,-0.6138397762908422
110,2019-06-23,2019-06-18,0.0077435076,-0.014605716,0.011292145,0.010423899,-0.019874737,-0.052038535,0.021425635,-0.05430947,-0.01577935,-0.047326535,-0.002937472048738121,-0.2154880962465826
110,2019-06-24,2019-06-18,-0.0027469993,-0.023967817,0.017033666,-0.009901375,0.011277512,-0.04539697,-0.0060415566,-0.031646185,-0.009463582,-0.042763576,-0.3467055734299458,-0.6008264727685252
110,2019-06-25,2019-06-18,-0.008336395,-0.058955684,-0.005628705,-0.040770322,0.007349983,-0.06841104,0.0029047728,-0.046867885,-0.034835335,-0.0566314,-0.7457802147810009,-1.0584609799700067
110,2019-06-26,2019-06-18,0.0056602955,-0.071592934,-0.011571109,-0.072365664,-0.04340051,-0.08971802,-0.010399342,-0.060393203,-0.09780902,-0.056157753,0.08056455888612939,-0.2512746809329544
110,2019-06-27,2019-06-18,-0.20112115,-0.24864572,-0.22152776,-0.2348211,-0.29703328,-0.2026483,-0.18902712,-0.3001707,-0.28903687,-0.2821877,-0.1645193241175077,-0.13813123641947592
110,2019-06-28,2019-06-18,-0.5070264,-0.47290772,-0.4597031,-0.4133435,-0.44176176,-0.3459574,-0.38428473,-0.49459675,-0.4490692,-0.47992736,-0.3893602905308738,-0.47611564734632056
110,2019-06-29,2019-06-18,-0.07746926,-0.14248301,-0.06890227,-0.15015641,-0.09125199,-0.2033636,-0.11737091,-0.1442037,-0.16425014,-0.17021698,-0.0011300687817496307,-0.6463730350966347
110,2019-06-30,2019-06-18,0.0013717711,-0.06872807,0.020458966,-0.01363425,-0.040157467,-0.11879954,0.002827093,-0.08100008,-0.041513693,-0.085578546,0.057429797068676895,-0.2660953877222599
110,2019-07-01,2019-06-18,-0.009154916,-0.047019795,0.033882484,-0.024327353,-0.005455926,-0.112688854,-0.0101635605,-0.040047854,-0.015589092,-0.04841414,-0.37200921916778446,-0.6026338760355137
110,2019-07-02,2019-06-18,-0.0114059,-0.044394955,-0.02297929,-0.053723842,-0.013412923,-0.09538266,-0.029108927,-0.041837983,-0.04599868,-0.06266347,-0.8267518811420844,-0.9597767615924361
111,2019-06-19,2019-06-18,-0.009107605,-0.07100939,-0.07356954,-0.08766619,-0.038814172,-0.07284912,-0.0572695,-0.059465647,-0.077716954,-0.08099373,-0.5355751020745865,0.5236021098984672
111,2019-06-20,2019-06-18,-0.21243462,-0.28312206,-0.25775078,-0.31363344,-0.1938549,-0.2137605,-0.32704347,-0.22189581,-0.19484699,-0.26391238,-0.47026738066102897,0.6298567360078267
111,2019-06-21,2019-06-18,-0.58705074,-0.61543894,-0.49549165,-0.52639264,-0.36930525,-0.46076524,-0.5328989,-0.48498374,-0.3840786,-0.54607815,-0.9053930324600888,0.6778008965693668
111,2019-06-22,2019-06-18,-0.16720924,-0.16566463,-0.07015123,-0.16814147,-0.13525467,-0.2263194,-0.17387903,-0.13254659,-0.13970485,-0.20794281,-0.40936533886664,0.23490051603059792
111,2019-06-23,2019-06-18,-0.056069758,-0.028313711,0.12964424,0.044277266,0.089780465,-0.124708645,0.056732774,-0.016316094,0.050515596,-0.043069452,0.3478932403810387,0.6425554596160185
111,2019-06-24,2019-06-18,-0.050348986,-0.027083844,0.052726388,-0.047176868,0.012143612,-0.14944167,-0.03542745,-0.059039548,-0.059643988,-0.09834938,-0.34172519883116975,0.029388519677617363
111,2019-06-25,2019-06-18,-0.02865602,-0.015205324,-0.06173338,-0.06178739,-0.047250383,-0.091863476,-0.060816973,-0.09219292,-0.07650109,-0.0962413,-1.353735723116654,-0.2880795705271761
111,2019-06-26,2019-06-18,0.0068700835,-0.037625343,0.018109098,-0.07621385,-0.011900887,-0.08311793,-0.093124785,-0.019709505,-0.049974535,-0.08577218,-0.3355054158394024,0.12268526455412808
111,2019-06-27,2019-06-18,-0.19376972,-0.2701951,-0.20902199,-0.30571422,-0.18370974,-0.2681927,-0.28868467,-0.18224272,-0.20684667,-0.24753754,0.2885461443345916,0.42823210402470074
111,2019-06-28,2019-06-18,-0.5158766,-0.48170546,-0.4288787,-0.48126167,-0.34093517,-0.5057042,-0.47841558,-0.43236142,-0.3971042,-0.4662038,-0.2375438337190661,0.7677285923253369
111,2019-06-29,2019-06-18,-0.16219929,-0.121121295,-0.045770198,-0.14046043,-0.12568103,-0.25354803,-0.11623917,-0.08650859,-0.1540003,-0.16295809,-0.20178008151640367,-0.11703553825357309
111,2019-06-30,2019-06-18,-0.08719384,-0.011469439,0.10580355,0.040196612,0.084312156,-0.17863989,0.088359565,-0.011026673,0.0013412982,-0.035233855,-0.23054657785332777,-0.19815187477120602
111,2019-07-01,2019-06-18,-0.066446625,-0.10420285,0.07050966,-0.042572394,-0.013731271,-0.23963028,-0.010254249,-0.043657146,-0.059208017,-0.117464006,0.21883274330186553,-0.6291310045757542
111,2019-07-02,2019-06-18,-0.06976265,-0.07970441,-0.053683296,-0.06936805,-0.07949574,-0.14088501,-0.07542015,-0.07750127,-0.043452162,-0.1202175,-0.1818249444178166,-0.871961698879339
112,2019-06-19,2019-06-18,-0.6776766,-0.6601749,-0.67595464,-0.68035245,-0.6949925,-0.71038103,-0.63508624,-0.6436617,-0.6907491,-0.6592041,-0.8184985190972771,-0.4643061134115694
112,2019-06-20,2019-06-18,-0.84509283,-0.84902,-0.8212167,-0.89327097,-0.828816,-0.84306264,-0.8784804,-0.81194603,-0.790591,-0.8535383,-1.1258384545786186,-0.45771149403746875
112,2019-06-21,2019-06-18,-0.86352956,-0.93545365,-0.86065835,-0.9672806,-0.8561848,-0.9127174,-0.92550695,-0.91269255,-0.86926097,-0.9623115,-1.1979958595905804,-1.1902510159070436
112,2019-06-22,2019-06-18,-0.79903954,-0.85401636,-0.77248,-0.89435947,-0.8248607,-0.8403373,-0.889709,-0.8645283,-0.830717,-0.8723147,-1.0432523491611023,-1.2128720939926214
112,2019-06-23,2019-06-18,-0.77015257,-0.7143529,-0.68794656,-0.72733915,-0.74882686,-0.75214106,-0.72749335,-0.7673421,-0.72066164,-0.73393863,-0.9274631020111959,-1.0659501088673093
112,2019-06-24,2019-06-18,-0.74868554,-0.6747471,-0.69211596,-0.6808505,-0.69122034,-0.7323199,-0.6836228,-0.739962,-0.7078074,-0.7090574,-1.1932415991115775,-1.19968285524442
112,2019-06-25,2019-06-18,-0.7233447,-0.71302336,-0.73075503,-0.73271894,-0.7381813,-0.7520803,-0.6923485,-0.74098897,-0.71988845,-0.6998204,-1.415081527591498,-1.408180181734881
112,2019-06-26,2019-06-18,-0.7299536,-0.7104025,-0.74633056,-0.75642574,-0.7516067,-0.7559617,-0.698741,-0.72833496,-0.73446417,-0.70081884,-1.0840469713357717,-1.1437052721851935
112,2019-06-27,2019-06-18,-0.8641672,-0.89410806,-0.8805365,-0.9370523,-0.8695622,-0.8622183,-0.90102804,-0.8474088,-0.8638083,-0.8895847,-1.2427779260379614,-1.0671003331767455
112,2019-06-28,2019-06-18,-0.8684327,-0.95613414,-0.9185987,-1.0104291,-0.8971866,-0.89207506,-0.99397963,-0.95135814,-0.9349866,-0.99623895,-1.1706972026466287,-1.1512200710068432
112,2019-06-29,2019-06-18,-0.80134654,-0.85539895,-0.8454771,-0.9382831,-0.8597296,-0.83611166,-0.90715057,-0.8705216,-0.88038665,-0.92005795,-0.9297635506300681,-1.2211537090205615
112,2019-06-30,2019-06-18,-0.79099065,-0.7207239,-0.73869795,-0.7582186,-0.76877767,-0.7414155,-0.7458112,-0.77207154,-0.7595785,-0.74943244,-0.8670379849554831,-1.075688674687202
112,2019-07-01,2019-06-18,-0.7847184,-0.687526,-0.7307242,-0.70941466,-0.7267244,-0.7479773,-0.7075432,-0.74956155,-0.72548306,-0.7372794,-0.8524684770359583,-0.871868927055115
112,2019-07-02,2019-06-18,-0.76025397,-0.7114901,-0.79242605,-0.77192634,-0.773917,-0.7635083,-0.73535895,-0.743148,-0.76637095,-0.7471397,-0.7582267652828225,-0.5344697962871751
113,2019-06-19,2019-06-18,-0.10338434,-0.39035326,0.0005969554,-0.24870366,-0.13023488,-0.09175019,-0.20964721,0.047654793,-0.13033232,-0.21812752,1.6791808397724932,-0.5237477379731558
113,2019-06-20,2019-06-18,-0.11630156,-0.24498785,0.04604496,-0.076061696,-0.047949426,-0.095932335,-0.06158273,0.05080746,-0.004026398,-0.17025882,0.34339081475877137,-0.4820824221586291
113,2019-06-21,2019-06-18,-0.21414183,-0.37856323,-0.21987042,-0.33949107,-0.22667174,-0.18586174,-0.36822987,-0.17383257,-0.22818425,-0.24624182,1.0008694983120006,-0.536747316507288
113,2019-06-22,2019-06-18,-0.27118734,-0.3755725,-0.41385233,-0.3499641,-0.46362567,-0.16870317,-0.41099095,-0.330211,-0.26816854,-0.2352675,-0.10059479056082381,-0.5797459224278795
113,2019-06-23,2019-06-18,-0.26261228,-0.3966301,-0.52218455,-0.33594605,-0.4625001,-0.17988673,-0.3684492,-0.4820212,-0.31039402,-0.23563784,-0.412917997906515,-0.5497468950414203
113,2019-06-24,2019-06-18,-0.25399607,-0.14931723,-0.274871,-0.11781457,-0.22876033,-0.20946066,-0.11735003,-0.29851124,-0.09561546,-0.16349274,-0.26475613487005856,-0.4104180789576435
113,2019-06-25,2019-06-18,-0.27103648,-0.19044521,-0.2524089,-0.10215995,-0.34462112,-0.1762275,-0.123828985,-0.29665396,-0.14406326,-0.097223684,-0.5777459872687821,-0.20675801525623758
113,2019-06-26,2019-06-18,-0.25831074,-0.37730458,-0.23792276,-0.26217547,-0.14702378,-0.19563147,-0.20498282,-0.11829969,-0.15725277,-0.20208739,-0.30208825783987436,-0.510081514385991
113,2019-06-27,2019-06-18,-0.22347264,-0.3143408,-0.2244128,-0.121312566,-0.046258196,-0.185942,-0.09238346,-0.058801547,-0.092079684,-0.16112211,-0.168259263443615,-0.40691819242922317
113,2019-06-28,2019-06-18,-0.28766412,-0.49550623,-0.35712153,-0.41110313,-0.2515107,-0.27164233,-0.4098301,-0.22842306,-0.2810624,-0.30908382,-0.5787459548483308,-0.06359599011752425
113,2019-06-29,2019-06-18,-0.32881516,-0.49548906,-0.49533004,-0.38064954,-0.41103846,-0.27327487,-0.36133838,-0.31506473,-0.33388728,-0.28471777,0.07189961691131617,-0.34075367091575504
